transaction_id,sender_id,receiver_id,amount,timestamp
TX_002343,ACC_0078,ACC_0823,2383.33,2026-01-17 12:51:23
TX_002344,ACC_0585,ACC_0331,2976.58,2026-01-22 11:51:35
TX_002345,ACC_0570,ACC_0649,3338.87,2026-01-11 08:02:35
TX_002346,ACC_0173,ACC_0043,2718.22,2026-01-21 18:02:28
TX_002347,ACC_0712,ACC_0261,556.2,2026-01-20 14:41:20
TX_002348,ACC_0119,ACC_0894,96.28,2026-01-08 07:41:27
TX_002349,ACC_0605,ACC_0975,1723.44,2026-01-29 04:44:18
TX_002350,ACC_0042,ACC_0737,2304.33,2026-01-21 02:06:21
TX_002351,ACC_0084,ACC_0599,970.57,2026-01-15 03:58:22
TX_002352,ACC_0262,ACC_0292,1023.0,2026-01-14 19:23:43
TX_002353,ACC_0023,ACC_0379,4744.97,2026-01-19 23:44:30
TX_002354,ACC_0191,ACC_0572,3269.74,2026-01-26 18:26:15
TX_002355,ACC_0110,ACC_0115,4031.49,2026-01-18 19:56:12
TX_002356,ACC_0821,ACC_0931,2981.48,2026-01-24 15:35:46
TX_002357,ACC_0087,ACC_0603,1504.09,2026-01-19 14:01:44
TX_002358,ACC_0435,ACC_0860,1373.15,2026-01-11 09:22:57
TX_002359,ACC_0027,ACC_0666,1928.93,2026-01-23 17:31:12
TX_002360,ACC_0510,ACC_0687,4337.49,2026-01-24 07:51:12
TX_002361,ACC_0152,ACC_0909,4831.36,2026-01-29 20:43:14
TX_002362,ACC_0284,ACC_0259,1740.17,2026-01-11 10:21:50
TX_002363,ACC_0777,ACC_0026,794.37,2026-01-06 02:39:05
TX_002364,ACC_0531,ACC_0108,1402.14,2026-01-10 08:01:50
TX_002365,ACC_0500,ACC_0855,1986.15,2026-01-08 12:45:01
TX_002366,ACC_0984,ACC_0823,614.54,2026-01-04 20:08:27
TX_002367,ACC_0490,ACC_0573,3387.61,2026-01-24 19:38:44
TX_002368,ACC_0689,ACC_0840,1335.01,2026-01-01 14:52:49
TX_002369,ACC_0946,ACC_0520,3882.15,2026-01-13 20:34:02
TX_002370,ACC_0990,ACC_0447,3863.92,2026-01-09 22:04:06
TX_002371,ACC_0535,ACC_0117,441.75,2026-01-06 12:16:51
TX_002372,ACC_0629,ACC_0772,4384.34,2026-01-28 01:04:03
TX_002373,ACC_0289,ACC_0352,3795.96,2026-01-04 02:49:49
TX_002374,ACC_0676,ACC_0572,3533.54,2026-01-03 04:42:55
TX_002375,ACC_0711,ACC_0042,415.84,2026-01-09 02:35:57
TX_002376,ACC_0021,ACC_0563,3657.6,2026-01-08 20:42:23
TX_002377,ACC_0884,ACC_0887,2644.47,2026-01-09 07:29:24
TX_002378,ACC_0455,ACC_0702,1382.9,2026-01-08 10:42:14
TX_002379,ACC_0906,ACC_0226,3029.1,2026-01-28 17:58:06
TX_002380,ACC_0354,ACC_0010,3424.53,2026-01-01 08:38:19
TX_002381,ACC_0085,ACC_0227,786.31,2026-01-19 23:51:53
TX_002382,ACC_0776,ACC_0790,4970.92,2026-01-23 00:29:16
TX_002383,ACC_0865,ACC_0022,3989.32,2026-01-13 22:24:49
TX_002384,ACC_0778,ACC_0181,1678.35,2026-01-22 09:39:37
TX_002385,ACC_0478,ACC_0423,1392.66,2026-01-11 18:28:49
TX_002386,ACC_0195,ACC_0507,2634.78,2026-01-23 10:13:28
TX_002387,ACC_0111,ACC_0484,4657.04,2026-01-06 22:11:11
TX_002388,ACC_0758,ACC_0841,3570.65,2026-01-09 18:31:43
TX_002389,ACC_0938,ACC_0578,2647.87,2026-01-19 00:49:51
TX_002390,ACC_0752,ACC_0608,1853.47,2026-01-21 04:18:28
TX_002391,ACC_0936,ACC_0924,3762.91,2026-01-25 23:18:13
TX_002392,ACC_0969,ACC_0540,507.99,2026-01-18 06:08:04
TX_002393,ACC_0666,ACC_0461,2244.69,2026-01-06 20:27:52
TX_002394,ACC_0645,ACC_0004,1036.32,2026-01-14 07:48:58
TX_002395,ACC_0958,ACC_0139,1870.81,2026-01-18 19:45:15
TX_002396,ACC_0757,ACC_0167,2842.03,2026-01-15 01:13:04
TX_002397,ACC_0777,ACC_0656,4219.74,2026-01-11 13:05:49
TX_002398,ACC_0812,ACC_0009,880.89,2026-01-13 21:47:04
TX_002399,ACC_0704,ACC_0757,2979.29,2026-01-16 19:55:19
TX_002400,ACC_0325,ACC_0401,2375.26,2026-01-02 06:25:35
TX_002401,ACC_0916,ACC_0835,1318.54,2026-01-26 09:39:55
TX_002402,ACC_0399,ACC_0737,405.83,2026-01-28 22:14:49
TX_002403,ACC_0457,ACC_0119,4265.71,2026-01-02 02:45:13
TX_002404,ACC_0638,ACC_0655,4206.89,2026-01-20 07:32:10
TX_002405,ACC_0083,ACC_0183,1117.74,2026-01-06 14:40:46
TX_002406,ACC_0426,ACC_0015,4947.0,2026-01-17 22:41:00
TX_002407,ACC_0463,ACC_0944,1983.88,2026-01-08 11:51:58
TX_002408,ACC_0719,ACC_0051,3332.2,2026-01-24 00:57:45
TX_002409,ACC_0431,ACC_0037,4082.12,2026-01-24 03:11:08
TX_002410,ACC_0520,ACC_0548,977.55,2026-01-07 15:16:59
TX_002411,ACC_0991,ACC_0340,3154.51,2026-01-26 18:59:05
TX_002412,ACC_0940,ACC_0529,4491.2,2026-01-03 06:37:16
TX_002413,ACC_0353,ACC_0836,2741.85,2026-01-07 07:18:40
TX_002414,ACC_0326,ACC_0401,1525.93,2026-01-12 04:07:56
TX_002415,ACC_0698,ACC_0449,3797.58,2026-01-18 11:26:23
TX_002416,ACC_0181,ACC_0120,4940.53,2026-01-22 18:38:51
TX_002417,ACC_0714,ACC_0310,3246.78,2026-01-20 20:37:09
TX_002418,ACC_0314,ACC_0321,2147.63,2026-01-10 15:09:53
TX_002419,ACC_0805,ACC_0505,1830.8,2026-01-05 23:09:04
TX_002420,ACC_0031,ACC_0619,2022.48,2026-01-23 19:04:59
TX_002421,ACC_0658,ACC_0626,4402.34,2026-01-01 12:55:20
TX_002422,ACC_0626,ACC_0916,969.34,2026-01-30 05:38:08
TX_002423,ACC_0125,ACC_0573,3515.12,2026-01-22 03:59:40
TX_002424,ACC_0147,ACC_0272,3203.57,2026-01-06 10:37:18
TX_002425,ACC_0444,ACC_0570,167.51,2026-01-23 00:22:47
TX_002426,ACC_0455,ACC_0389,345.31,2026-01-14 00:27:02
TX_002427,ACC_0828,ACC_0032,4252.27,2026-01-28 02:26:59
TX_002428,ACC_0481,ACC_0308,4486.53,2026-01-18 14:01:36
TX_002429,ACC_0176,ACC_0993,2420.76,2026-01-03 19:26:27
TX_002430,ACC_0501,ACC_0418,3993.94,2026-01-09 00:54:41
TX_002431,ACC_0120,ACC_0065,1139.29,2026-01-23 18:16:42
TX_002432,ACC_0524,ACC_0417,1328.25,2026-01-30 07:43:04
TX_002433,ACC_0476,ACC_0545,751.85,2026-01-22 15:24:55
TX_002434,ACC_0659,ACC_0695,180.59,2026-01-01 01:25:54
TX_002435,ACC_0578,ACC_0082,3559.01,2026-01-02 13:07:05
TX_002436,ACC_0582,ACC_0100,2510.63,2026-01-22 01:09:26
TX_002437,ACC_0851,ACC_0130,265.15,2026-01-29 05:36:58
TX_002438,ACC_0399,ACC_0745,4985.62,2026-01-23 09:05:00
TX_002439,ACC_0942,ACC_0858,1585.03,2026-01-19 19:03:33
TX_002440,ACC_0366,ACC_0971,4640.01,2026-01-25 04:15:25
TX_002441,ACC_0984,ACC_0291,3102.91,2026-01-04 16:45:14
TX_002442,ACC_0210,ACC_0410,1109.32,2026-01-10 23:59:51
TX_002443,ACC_0702,ACC_0040,4152.8,2026-01-28 18:43:04
TX_002444,ACC_0315,ACC_0314,2600.86,2026-01-10 23:11:18
TX_002445,ACC_0849,ACC_0193,1150.18,2026-01-11 14:21:13
TX_002446,ACC_0021,ACC_0824,2948.23,2026-01-12 02:12:54
TX_002447,ACC_0904,ACC_0908,4297.86,2026-01-08 11:43:32
TX_002448,ACC_0551,ACC_0910,3258.56,2026-01-20 13:25:32
TX_002449,ACC_0524,ACC_0675,3600.06,2026-01-09 15:07:26
TX_002450,ACC_0228,ACC_0297,3295.86,2026-01-03 14:05:59
TX_002451,ACC_0680,ACC_0901,3734.83,2026-01-08 21:49:47
TX_002452,ACC_0395,ACC_0057,4721.53,2026-01-28 09:34:38
TX_002453,ACC_0586,ACC_0695,4576.14,2026-01-28 12:39:22
TX_002454,ACC_0163,ACC_0832,1657.86,2026-01-09 12:58:55
TX_002455,ACC_0895,ACC_0096,3465.98,2026-01-23 05:16:10
TX_002456,ACC_0744,ACC_0977,3069.65,2026-01-19 08:23:46
TX_002457,ACC_0188,ACC_0151,4365.68,2026-01-09 10:11:33
TX_002458,ACC_0991,ACC_0833,2539.69,2026-01-11 23:33:04
TX_002459,ACC_0693,ACC_0722,3613.97,2026-01-27 19:33:00
TX_002460,ACC_0649,ACC_0909,524.48,2026-01-23 21:37:19
TX_002461,ACC_0516,ACC_0700,1443.61,2026-01-10 06:56:12
TX_002462,ACC_0250,ACC_0006,127.87,2026-01-29 07:23:15
TX_002463,ACC_0714,ACC_0793,4945.6,2026-01-11 19:54:00
TX_002464,ACC_0866,ACC_0871,3144.92,2026-01-14 15:32:18
TX_002465,ACC_0361,ACC_0478,2430.99,2026-01-29 07:50:32
TX_002466,ACC_0618,ACC_0522,880.11,2026-01-03 05:14:37
TX_002467,ACC_0566,ACC_0342,2656.74,2026-01-19 02:09:35
TX_002468,ACC_0019,ACC_0197,2391.5,2026-01-11 02:20:39
TX_002469,ACC_0499,ACC_0426,2194.91,2026-01-27 07:11:26
TX_002470,ACC_0253,ACC_0788,2624.43,2026-01-15 18:26:59
TX_002471,ACC_0753,ACC_0170,4289.63,2026-01-14 13:16:09
TX_002472,ACC_0859,ACC_0642,4256.22,2026-01-04 08:29:45
TX_002473,ACC_0088,ACC_0813,3517.62,2026-01-05 00:43:59
TX_002474,ACC_0903,ACC_0085,505.51,2026-01-17 23:59:05
TX_002475,ACC_0730,ACC_0429,4743.23,2026-01-09 01:18:38
TX_002476,ACC_0587,ACC_0683,2678.05,2026-01-11 14:27:54
TX_002477,ACC_0855,ACC_0327,4969.99,2026-01-23 08:18:20
TX_002478,ACC_0453,ACC_0491,501.15,2026-01-18 00:41:39
TX_002479,ACC_0951,ACC_0455,1519.74,2026-01-11 15:54:08
TX_002480,ACC_0315,ACC_0145,56.8,2026-01-09 19:24:54
TX_002481,ACC_0871,ACC_0976,513.0,2026-01-30 01:59:43
TX_002482,ACC_0279,ACC_0855,275.4,2026-01-30 18:45:21
TX_002483,ACC_0331,ACC_0609,2745.47,2026-01-27 14:17:02
TX_002484,ACC_0599,ACC_0958,3220.61,2026-01-01 07:38:19
TX_002485,ACC_0224,ACC_0700,2239.63,2026-01-23 20:00:16
TX_002486,ACC_0600,ACC_0015,663.77,2026-01-07 10:53:14
TX_002487,ACC_0076,ACC_0523,3904.52,2026-01-01 04:18:43
TX_002488,ACC_0328,ACC_0279,4950.87,2026-01-06 17:52:08
TX_002489,ACC_0059,ACC_0837,2844.84,2026-01-12 04:02:35
TX_002490,ACC_0081,ACC_0117,1850.7,2026-01-13 21:59:38
TX_002491,ACC_0988,ACC_0069,2627.99,2026-01-19 07:02:12
TX_002492,ACC_0711,ACC_0633,1633.17,2026-01-11 07:18:46
TX_002493,ACC_0283,ACC_0435,3595.13,2026-01-19 00:40:45
TX_002494,ACC_0731,ACC_0683,253.34,2026-01-16 06:59:37
TX_002495,ACC_0633,ACC_0488,120.77,2026-01-11 14:55:14
TX_002496,ACC_0013,ACC_0377,1250.83,2026-01-26 09:42:03
TX_002497,ACC_0780,ACC_0009,3481.76,2026-01-19 10:57:42
TX_002498,ACC_0626,ACC_0180,137.28,2026-01-28 20:20:48
TX_002499,ACC_0797,ACC_0742,3812.31,2026-01-05 06:46:03
TX_002500,ACC_0652,ACC_0964,291.79,2026-01-12 03:04:12
TX_002501,ACC_0109,ACC_0956,4481.46,2026-01-23 08:43:37
TX_002502,ACC_0274,ACC_0583,134.62,2026-01-12 08:09:13
TX_002503,ACC_0824,ACC_0631,2873.59,2026-01-11 18:05:28
TX_002504,ACC_0409,ACC_0543,2479.55,2026-01-15 21:48:10
TX_002505,ACC_0916,ACC_0588,3023.7,2026-01-22 10:21:43
TX_002506,ACC_0706,ACC_0265,1525.26,2026-01-16 00:05:16
TX_002507,ACC_0629,ACC_0226,1125.43,2026-01-14 05:12:29
TX_002508,ACC_0719,ACC_0819,3887.48,2026-01-18 15:35:55
TX_002509,ACC_0494,ACC_0924,1445.08,2026-01-09 14:22:07
TX_002510,ACC_0727,ACC_0458,862.07,2026-01-02 16:02:07
TX_002511,ACC_0767,ACC_0247,3770.93,2026-01-25 03:19:25
TX_002512,ACC_0258,ACC_0109,724.21,2026-01-25 07:47:27
TX_002513,ACC_0113,ACC_0600,2117.82,2026-01-16 08:19:38
TX_002514,ACC_0202,ACC_0358,531.72,2026-01-23 01:25:19
TX_002515,ACC_0193,ACC_0400,1886.19,2026-01-15 03:02:54
TX_002516,ACC_0220,ACC_0330,3603.21,2026-01-15 13:38:51
TX_002517,ACC_0629,ACC_0299,3517.3,2026-01-29 12:27:04
TX_002518,ACC_0511,ACC_0088,3731.42,2026-01-13 12:28:49
TX_002519,ACC_0051,ACC_0254,233.04,2026-01-21 06:42:20
TX_002520,ACC_0119,ACC_0270,2592.98,2026-01-03 09:36:21
TX_002521,ACC_0737,ACC_0585,212.9,2026-01-23 02:45:54
TX_002522,ACC_0808,ACC_0666,4731.68,2026-01-29 21:12:06
TX_002523,ACC_0314,ACC_0483,2071.65,2026-01-01 04:28:04
TX_002524,ACC_0998,ACC_0988,2999.35,2026-01-25 18:23:11
TX_002525,ACC_0402,ACC_0832,1543.45,2026-01-06 18:27:46
TX_002526,ACC_0390,ACC_0880,692.59,2026-01-06 20:51:01
TX_002527,ACC_0029,ACC_0846,3258.74,2026-01-08 20:11:16
TX_002528,ACC_0203,ACC_0495,2821.9,2026-01-01 02:13:50
TX_002529,ACC_0876,ACC_0493,4803.22,2026-01-01 02:32:17
TX_002530,ACC_0844,ACC_0413,685.5,2026-01-17 22:51:13
TX_002531,ACC_0538,ACC_0947,2905.11,2026-01-26 21:52:27
TX_002532,ACC_0612,ACC_0020,3220.99,2026-01-24 00:59:04
TX_002533,ACC_0202,ACC_0676,1742.82,2026-01-30 04:52:18
TX_002534,ACC_0071,ACC_0509,2309.2,2026-01-02 17:14:01
TX_002535,ACC_0844,ACC_0859,3630.61,2026-01-05 11:46:57
TX_002536,ACC_0046,ACC_0615,2430.11,2026-01-23 16:20:26
TX_002537,ACC_0078,ACC_0700,3436.43,2026-01-06 10:28:10
TX_002538,ACC_0994,ACC_0643,4730.63,2026-01-28 15:34:52
TX_002539,ACC_0660,ACC_0583,3133.75,2026-01-06 01:31:29
TX_002540,ACC_0094,ACC_0823,97.82,2026-01-11 16:41:25
TX_002541,ACC_0927,ACC_0160,1085.98,2026-01-08 17:46:52
TX_002542,ACC_0551,ACC_0349,874.08,2026-01-28 21:41:48
TX_002543,ACC_0068,ACC_0234,2493.18,2026-01-20 08:43:06
TX_002544,ACC_0395,ACC_0879,1650.55,2026-01-19 14:59:00
TX_002545,ACC_0656,ACC_0448,2936.07,2026-01-11 17:05:33
TX_002546,ACC_0831,ACC_0104,256.56,2026-01-21 11:51:44
TX_002547,ACC_0211,ACC_0616,2818.19,2026-01-28 12:26:14
TX_002548,ACC_0649,ACC_0600,351.17,2026-01-09 05:00:46
TX_002549,ACC_0605,ACC_0113,1275.04,2026-01-12 03:20:27
TX_002550,ACC_0390,ACC_0721,1215.2,2026-01-17 01:27:01
TX_002551,ACC_0156,ACC_0871,3385.37,2026-01-13 09:46:34
TX_002552,ACC_0859,ACC_0693,2034.14,2026-01-14 09:42:17
TX_002553,ACC_0235,ACC_0390,792.22,2026-01-04 15:28:37
TX_002554,ACC_0368,ACC_0513,3380.29,2026-01-25 15:42:53
TX_002555,ACC_0165,ACC_0544,725.04,2026-01-06 04:33:32
TX_002556,ACC_0288,ACC_0401,2739.54,2026-01-21 13:41:21
TX_002557,ACC_0455,ACC_0359,1945.08,2026-01-03 12:48:51
TX_002558,ACC_0247,ACC_0894,3340.5,2026-01-30 18:35:16
TX_002559,ACC_0303,ACC_0570,1170.95,2026-01-07 23:25:05
TX_002560,ACC_0300,ACC_0878,128.81,2026-01-25 19:20:16
TX_002561,ACC_0474,ACC_0079,2608.05,2026-01-21 09:18:35
TX_002562,ACC_0300,ACC_0393,524.63,2026-01-07 23:35:38
TX_002563,ACC_0861,ACC_0942,4268.37,2026-01-26 16:31:53
TX_002564,ACC_0839,ACC_0825,1282.06,2026-01-08 03:37:15
TX_002565,ACC_0527,ACC_0976,659.53,2026-01-27 17:40:20
TX_002566,ACC_0588,ACC_0075,1596.95,2026-01-21 02:18:47
TX_002567,ACC_0937,ACC_0339,3696.9,2026-01-15 14:31:57
TX_002568,ACC_0174,ACC_0021,1765.4,2026-01-30 09:57:32
TX_002569,ACC_0157,ACC_0974,741.52,2026-01-25 20:12:31
TX_002570,ACC_0595,ACC_0928,3578.17,2026-01-27 14:32:28
TX_002571,ACC_0929,ACC_0170,3052.54,2026-01-13 19:22:18
TX_002572,ACC_0889,ACC_0258,3944.88,2026-01-23 11:25:32
TX_002573,ACC_0663,ACC_0445,2010.25,2026-01-04 04:28:33
TX_002574,ACC_0582,ACC_0768,2640.12,2026-01-30 06:51:13
TX_002575,ACC_0552,ACC_0743,3121.46,2026-01-17 15:08:05
TX_002576,ACC_0896,ACC_0862,1250.82,2026-01-12 12:37:25
TX_002577,ACC_0358,ACC_0368,4388.54,2026-01-21 07:07:53
TX_002578,ACC_0632,ACC_0372,2259.7,2026-01-02 23:10:53
TX_002579,ACC_0115,ACC_0340,3027.23,2026-01-07 06:55:49
TX_002580,ACC_0665,ACC_0777,3917.39,2026-01-24 06:23:06
TX_002581,ACC_0605,ACC_0940,1956.41,2026-01-13 14:35:30
TX_002582,ACC_0363,ACC_0121,235.23,2026-01-14 14:03:30
TX_002583,ACC_0319,ACC_0734,1084.99,2026-01-04 01:59:40
TX_002584,ACC_0993,ACC_0605,1814.51,2026-01-19 16:53:28
TX_002585,ACC_0696,ACC_0259,881.25,2026-01-14 00:31:38
TX_002586,ACC_0659,ACC_0541,2463.67,2026-01-17 11:10:27
TX_002587,ACC_0707,ACC_0911,4737.84,2026-01-13 15:01:41
TX_002588,ACC_0525,ACC_0663,4035.68,2026-01-28 06:08:28
TX_002589,ACC_0118,ACC_0781,3084.38,2026-01-18 12:43:33
TX_002590,ACC_0461,ACC_0048,3659.98,2026-01-30 09:52:14
TX_002591,ACC_0762,ACC_0279,4825.11,2026-01-24 05:50:24
TX_002592,ACC_0642,ACC_0327,2987.96,2026-01-28 12:53:28
TX_002593,ACC_0867,ACC_0247,3100.67,2026-01-18 11:50:49
TX_002594,ACC_0625,ACC_0223,3205.0,2026-01-28 11:06:18
TX_002595,ACC_0556,ACC_0268,2931.46,2026-01-17 01:27:35
TX_002596,ACC_0006,ACC_0589,3670.51,2026-01-23 17:21:53
TX_002597,ACC_0719,ACC_0086,2193.98,2026-01-17 15:10:49
TX_002598,ACC_0418,ACC_0738,2310.18,2026-01-25 15:59:13
TX_002599,ACC_0764,ACC_0953,2766.29,2026-01-02 15:58:12
TX_002600,ACC_0302,ACC_0722,94.91,2026-01-16 05:14:49
TX_002601,ACC_0186,ACC_0941,4046.85,2026-01-08 14:22:40
TX_002602,ACC_0855,ACC_0691,1406.17,2026-01-05 08:11:55
TX_002603,ACC_0415,ACC_0101,3260.8,2026-01-06 01:09:38
TX_002604,ACC_0896,ACC_0453,352.38,2026-01-17 01:33:06
TX_002605,ACC_0632,ACC_0431,2353.76,2026-01-12 12:39:02
TX_002606,ACC_0983,ACC_0650,1426.31,2026-01-30 12:20:08
TX_002607,ACC_0585,ACC_0328,3840.54,2026-01-23 20:45:42
TX_002608,ACC_0388,ACC_0439,447.79,2026-01-09 19:46:44
TX_002609,ACC_0771,ACC_0638,1830.81,2026-01-22 14:38:34
TX_002610,ACC_0198,ACC_0311,1176.44,2026-01-06 20:09:35
TX_002611,ACC_0668,ACC_0848,366.8,2026-01-21 17:26:09
TX_002612,ACC_0641,ACC_0016,4842.13,2026-01-28 19:02:36
TX_002613,ACC_0308,ACC_0236,941.32,2026-01-09 11:03:09
TX_002614,ACC_0990,ACC_0985,1495.03,2026-01-18 04:44:44
TX_002615,ACC_0983,ACC_0512,2901.39,2026-01-08 03:59:58
TX_002616,ACC_0283,ACC_0455,774.16,2026-01-30 03:29:41
TX_002617,ACC_0378,ACC_0113,3240.42,2026-01-04 05:12:08
TX_002618,ACC_0531,ACC_0308,3373.45,2026-01-24 03:32:18
TX_002619,ACC_0027,ACC_0428,3838.0,2026-01-12 02:16:52
TX_002620,ACC_0773,ACC_0484,1051.11,2026-01-04 13:41:07
TX_002621,ACC_0556,ACC_0939,1254.45,2026-01-14 07:34:52
TX_002622,ACC_0633,ACC_0787,1380.67,2026-01-19 22:11:42
TX_002623,ACC_0863,ACC_0832,2655.28,2026-01-11 22:18:58
TX_002624,ACC_0451,ACC_0172,2412.03,2026-01-01 06:17:57
TX_002625,ACC_0136,ACC_0143,4666.57,2026-01-15 09:24:31
TX_002626,ACC_0754,ACC_0125,2118.92,2026-01-30 01:22:43
TX_002627,ACC_0457,ACC_0619,4379.15,2026-01-03 05:04:47
TX_002628,ACC_0777,ACC_0980,2098.05,2026-01-07 10:22:19
TX_002629,ACC_0013,ACC_0159,2838.43,2026-01-01 18:43:23
TX_002630,ACC_0986,ACC_0931,3619.9,2026-01-22 20:10:36
TX_002631,ACC_0352,ACC_0339,2202.84,2026-01-28 06:50:22
TX_002632,ACC_0063,ACC_0580,783.67,2026-01-29 05:22:49
TX_002633,ACC_0205,ACC_0366,3053.05,2026-01-30 04:40:18
TX_002634,ACC_0007,ACC_0879,3148.53,2026-01-27 09:53:00
TX_002635,ACC_0283,ACC_0229,877.95,2026-01-24 08:59:41
TX_002636,ACC_0837,ACC_0080,1722.58,2026-01-03 08:53:59
TX_002637,ACC_0822,ACC_0082,1479.35,2026-01-19 22:08:37
TX_002638,ACC_0979,ACC_0340,3901.52,2026-01-17 22:03:58
TX_002639,ACC_0226,ACC_0165,164.17,2026-01-24 05:34:42
TX_002640,ACC_0190,ACC_0937,397.26,2026-01-14 21:30:25
TX_002641,ACC_0469,ACC_0232,2774.0,2026-01-12 10:26:21
TX_002642,ACC_0418,ACC_0487,2103.77,2026-01-13 22:57:29
TX_002643,ACC_0314,ACC_0588,4341.99,2026-01-19 06:32:38
TX_002644,ACC_0696,ACC_0348,3507.23,2026-01-27 22:18:34
TX_002645,ACC_0520,ACC_0815,4813.7,2026-01-04 14:39:17
TX_002646,ACC_0924,ACC_0213,263.93,2026-01-09 23:16:56
TX_002647,ACC_0544,ACC_0229,3545.31,2026-01-19 15:50:56
TX_002648,ACC_0704,ACC_0370,216.47,2026-01-19 11:31:15
TX_002649,ACC_0819,ACC_0831,842.26,2026-01-02 16:11:34
TX_002650,ACC_0323,ACC_0523,798.89,2026-01-08 05:11:13
TX_002651,ACC_0763,ACC_0232,2881.61,2026-01-02 17:54:51
TX_002652,ACC_0265,ACC_0121,1316.46,2026-01-28 08:24:47
TX_002653,ACC_0163,ACC_0668,3606.15,2026-01-30 19:11:59
TX_002654,ACC_0505,ACC_0991,2644.45,2026-01-08 20:05:14
TX_002655,ACC_0570,ACC_0169,2598.82,2026-01-03 08:24:59
TX_002656,ACC_0189,ACC_0686,3607.67,2026-01-06 04:50:54
TX_002657,ACC_0073,ACC_0839,2280.96,2026-01-28 00:25:05
TX_002658,ACC_0517,ACC_0161,75.95,2026-01-16 13:43:58
TX_002659,ACC_0182,ACC_0169,1004.02,2026-01-09 04:18:23
TX_002660,ACC_0144,ACC_0464,3185.39,2026-01-05 16:58:05
TX_002661,ACC_0183,ACC_0558,1273.72,2026-01-04 11:07:41
TX_002662,ACC_0592,ACC_0215,3989.16,2026-01-11 19:07:49
TX_002663,ACC_0562,ACC_0160,3054.69,2026-01-05 05:11:24
TX_002664,ACC_0253,ACC_0417,2778.49,2026-01-18 14:12:03
TX_002665,ACC_0682,ACC_0643,411.23,2026-01-06 16:26:31
TX_002666,ACC_0410,ACC_0691,3746.62,2026-01-05 21:30:43
TX_002667,ACC_0983,ACC_0164,3698.61,2026-01-03 03:24:52
TX_002668,ACC_0585,ACC_0411,2233.97,2026-01-18 04:53:44
TX_002669,ACC_0322,ACC_0657,3449.45,2026-01-22 23:16:00
TX_002670,ACC_0349,ACC_0789,128.24,2026-01-08 09:32:20
TX_002671,ACC_0667,ACC_0098,1889.58,2026-01-13 13:37:49
TX_002672,ACC_0516,ACC_0577,2769.11,2026-01-07 15:12:55
TX_002673,ACC_0009,ACC_0854,174.49,2026-01-17 09:45:32
TX_002674,ACC_0086,ACC_0674,4936.59,2026-01-19 07:16:29
TX_002675,ACC_0019,ACC_0548,257.7,2026-01-30 18:49:07
TX_002676,ACC_0465,ACC_0083,2716.19,2026-01-26 11:34:31
TX_002677,ACC_0568,ACC_0702,611.0,2026-01-05 01:58:39
TX_002678,ACC_0032,ACC_0661,3510.19,2026-01-29 21:23:38
TX_002679,ACC_0145,ACC_0150,3875.9,2026-01-15 00:16:09
TX_002680,ACC_0567,ACC_0728,4243.99,2026-01-19 13:43:51
TX_002681,ACC_0100,ACC_0069,2440.29,2026-01-04 08:08:36
TX_002682,ACC_0224,ACC_0986,972.93,2026-01-28 15:42:01
TX_002683,ACC_0201,ACC_0594,3159.97,2026-01-20 18:17:26
TX_002684,ACC_0530,ACC_0904,287.7,2026-01-24 00:33:24
TX_002685,ACC_0910,ACC_0216,2416.29,2026-01-10 23:56:25
TX_002686,ACC_0205,ACC_0536,795.6,2026-01-25 12:55:54
TX_002687,ACC_0843,ACC_0611,4381.03,2026-01-27 06:41:21
TX_002688,ACC_0693,ACC_0645,2947.53,2026-01-15 23:37:06
TX_002689,ACC_0027,ACC_0043,889.39,2026-01-25 21:02:30
TX_002690,ACC_0605,ACC_0067,557.69,2026-01-04 05:06:52
TX_002691,ACC_0244,ACC_0317,3732.82,2026-01-27 07:22:41
TX_002692,ACC_0518,ACC_0747,2603.22,2026-01-17 19:11:05
TX_002693,ACC_0494,ACC_0165,2053.09,2026-01-08 22:29:28
TX_002694,ACC_0503,ACC_0802,4465.38,2026-01-28 07:27:38
TX_002695,ACC_0107,ACC_0734,3533.33,2026-01-13 15:50:44
TX_002696,ACC_0003,ACC_0210,1254.53,2026-01-17 11:34:37
TX_002697,ACC_0935,ACC_0467,4910.78,2026-01-15 09:06:06
TX_002698,ACC_0338,ACC_0164,3921.33,2026-01-19 03:10:02
TX_002699,ACC_0495,ACC_0378,3425.11,2026-01-23 05:26:55
TX_002700,ACC_0291,ACC_0216,1577.97,2026-01-01 20:35:30
TX_002701,ACC_0486,ACC_0504,3126.7,2026-01-03 00:54:53
TX_002702,ACC_0047,ACC_0802,225.06,2026-01-19 18:40:16
TX_002703,ACC_0742,ACC_0710,4510.56,2026-01-15 04:24:14
TX_002704,ACC_0637,ACC_0201,1683.55,2026-01-17 22:04:03
TX_002705,ACC_0326,ACC_0848,2523.47,2026-01-27 16:28:15
TX_002706,ACC_0360,ACC_0060,2496.6,2026-01-02 13:05:00
TX_002707,ACC_0199,ACC_0212,2774.21,2026-01-02 00:16:36
TX_002708,ACC_0281,ACC_0379,1221.14,2026-01-02 22:16:32
TX_002709,ACC_0289,ACC_0243,1486.35,2026-01-10 05:22:05
TX_002710,ACC_0738,ACC_0224,139.9,2026-01-04 15:08:40
TX_002711,ACC_0894,ACC_0779,232.44,2026-01-27 23:47:26
